 168	+	162818	164257	1440	1
 169	+	164313	165275	963	1
 170	-	165314	166495	1182	1
 171	-	166498	166656	159	2
 172	-	166843	167361	519	1
 173	-	167956	168216	261	1
 174	-	168346	169323	978	1
 175	+	169527	170048	522	1
 176	-	169883	170551	669	1
 177	-	170548	170916	369	1
 178	-	170909	171586	678	1
 179	-	171586	172089	504	1
 180	-	172086	172808	723	1
 181	-	172805	173668	864	1
 182	-	173699	174637	939	1
 183	-	174634	176778	2145	1
 184	+	176910	177878	969	1
 185	+	177878	178450	573	1
 186	+	178450	179712	1263	1
 187	+	179709	180203	495	1
 188	-	180200	181156	957	1
 189	+	181445	182527	1083	1
 190	-	182519	182881	363	1
 191	+	182973	183524	552	1
 192	+	183531	185405	1875	1
 193	+	185448	186131	684	1
 194	-	186189	186428	240	1
 195	-	186435	186812	378	1
 196	-	186936	187193	258	1
 197	-	187199	187333	135	1
 198	-	187342	187629	288	1
 199	+	187777	187995	219	1
 200	-	188023	188745	723	1
 201	-	188798	190102	1305	1
 202	-	190102	190440	339	1
 203	+	190524	191138	615	1
 204	+	191172	191759	588	1
 205	+	191756	192664	909	1
 206	-	192656	193420	765	1
 207	-	193423	195855	2433	1
 208	-	195937	196686	750	1
 209	-	196726	197565	840	1
 210	-	197621	198331	711	1
 211	-	198433	199404	972	1
 212	+	199586	200185	600	1
 213	+	200178	200729	552	1
 214	-	200786	201136	351	1
 215	+	201248	201781	534	1
 216	+	201883	201999	117	1
 217	+	202043	203158	1116	1
 218	+	203214	204572	1359	1
 219	-	204589	205662	1074	1
 220	+	205784	206215	432	1
 221	+	206215	207108	894	1
 222	+	207129	208217	1089	1
 223	+	208277	209479	1203	1
 224	+	209507	210601	1095	1
 225	+	210629	211096	468	1
 226	+	211152	211757	606	1
 227	+	211796	213421	1626	1
 228	+	213537	214340	804	1
 229	-	214327	214497	171	1
 230	+	214614	215735	1122	1
 231	-	215737	216171	435	1
 232	-	216168	216326	159	1
 233	+	216419	217246	828	1
 234	+	217282	218976	1695	1
 235	+	219199	219588	390	1
 236	+	219590	220744	1155	1
 237	-	220797	221225	429	1
 238	-	221302	221964	663	1
 239	-	222010	222792	783	1
 240	-	222830	223099	270	1
 241	+	223284	223988	705	1
 242	+	224041	224958	918	1
 243	-	224955	225773	819	1
 244	-	225845	226471	627	1
 245	-	226465	227229	765	1
 246	-	227280	227813	534	1
 247	+	227990	230098	2109	1
 248	-	230154	230603	450	1
 249	+	230688	231443	756	1
 250	+	231440	232732	1293	1
 251	+	232729	233559	831	1
 252	+	233584	234381	798	1
 253	-	234378	234683	306	1
 254	+	234786	235949	1164	1
 255	-	235956	236366	411	1
 256	-	236414	237094	681	1
 257	-	237155	238099	945	1
 258	+	238405	239118	714	1
 259	-	239120	240964	1845	1
 260	+	241168	241410	243	1
 261	-	241420	242031	612	1
 262	-	242087	243265	1179	1
 263	-	243305	243814	510	1
 264	-	243847	244023	177	1
 265	-	244061	245800	1740	1
 266	-	245889	247958	2070	1
 267	-	248019	249086	1068	1
 268	-	249112	250398	1287	1
 269	-	250438	252696	2259	1
 270	+	252830	253219	390	1
 271	-	253220	254125	906	1
 272	+	254400	255092	693	1
 273	+	255147	255767	621	1
 274	-	255742	257046	1305	1
 275	+	257151	257414	264	1
 276	+	257487	258188	702	1
 277	-	258193	259053	861	1
 278	-	259046	262618	3573	1
 279	-	262640	262924	285	1
 280	+	263054	264541	1488	1
 281	-	264587	264979	393	1
 282	-	265038	265418	381	1
 283	+	265641	268130	2490	1
 284	+	268291	269559	1269	1
 285	+	269593	269811	219	1
 286	+	269851	270621	771	1
 287	-	270634	272517	1884	1
 288	-	272598	272879	282	1
 289	+	272970	273872	903	1
 290	-	273911	274324	414	1
 291	+	274419	275420	1002	1
 292	+	275425	276219	795	1
 293	+	276278	277099	822	1
 294	-	277115	278158	1044	1
 295	+	278248	278592	345	1
 296	+	278638	279153	516	1
 297	+	279175	279657	483	1
 298	-	279662	280417	756	1
 299	+	280526	281686	1161	1
 300	+	281790	282131	342	1
 301	-	282141	282578	438	1
 302	-	282580	282753	174	1
 303	-	282817	284007	1191	1
 304	-	284035	285396	1362	1
 305	-	285457	286413	957	1
 306	+	286491	287291	801	1
 307	+	287318	287677	360	1
 308	+	287692	289158	1467	1
 309	+	289155	289709	555	1
 310	-	289913	290701	789	1
 311	+	290845	291702	858	1
 312	+	291748	292218	471	1
 313	-	292215	292505	291	1
 314	+	292564	293553	990	1
 315	-	293554	294276	723	1
 316	-	294323	295471	1149	1
 317	-	295545	296447	903	1
 318	+	296708	297121	414	1
 319	+	297179	297976	798	1
 320	-	297978	298475	498	1
 321	-	298567	300492	1926	1
 322	-	300810	300962	153	1
 323	+	301084	302589	1506	1
 324	+	302668	303198	531	1
 325	+	303234	304223	990	1
 326	+	304382	305440	1059	1
 327	-	305433	306401	969	1
 328	-	306483	307553	1071	1
 329	-	307586	309382	1797	1
 330	+	309485	310552	1068	1
 331	-	310574	313021	2448	1
 332	-	313070	314686	1617	1
 333	+	314856	316232	1377	1
 334	+	316297	316938	642	1
 335	+	316975	317472	498	1
 336	-	317473	317661	189	1
 337	+	317745	318224	480	1
 338	-	318232	319575	1344	1
 339	+	319692	320084	393	1
 340	+	320084	320800	717	1
 341	-	320930	321244	315	1
 342	+	321356	322618	1263	1
 343	-	322619	323389	771	1
 344	+	323473	323958	486	1
 345	-	323965	324990	1026	1
 346	-	325093	325521	429	1
 347	+	325645	325980	336	1
 348	-	326075	326341	267	1
 349	-	326338	327903	1566	1
 350	+	328000	329280	1281	1
 351	-	329291	330661	1371	1
 352	+	330767	331096	330	1
 353	-	331099	332229	1131	1
 354	+	332289	332924	636	1
 355	-	332947	334185	1239	1
 356	-	334223	335137	915	1
 357	-	335186	336394	1209	1
 358	+	336482	337552	1071	1
 359	+	337549	338187	639	1
 360	+	338228	338632	405	1
 361	-	338644	339324	681	1
 362	-	339330	340175	846	1
 363	-	340182	341882	1701	1
 364	-	341884	342843	960	1
 365	-	342899	343933	1035	1
 366	+	344160	345164	1005	1
 367	+	345237	346208	972	1
 368	+	346535	347845	1311	1
 369	-	347882	348166	285	1
 370	-	348168	348785	618	1
 371	-	348778	349668	891	1
 372	-	349665	350516	852	1
 373	-	350665	351492	828	1
 374	-	351556	352788	1233	1
 375	-	352982	354664	1683	1
 376	-	354636	355394	759	1
 377	-	355553	355741	189	1
 378	-	355750	356166	417	1
 379	+	356266	356424	159	1
 380	-	356581	357450	870	1
 381	-	357447	359195	1749	1
 382	+	359444	360088	645	1
 383	+	360103	360681	579	1
 384	-	360686	361075	390	1
 385	-	361114	362064	951	1
 386	-	362118	364223	2106	1
 387	-	364216	364785	570	1
 388	-	364854	366038	1185	1
 389	+	366130	368100	1971	1
 390	-	368097	368477	381	1
 391	-	368510	369085	576	1
 392	-	369085	369660	576	1
 393	-	369806	370510	705	1
 394	-	370579	371754	1176	1
 395	-	371830	373719	1890	1
 396	-	373876	374571	696	1
 397	-	374611	375264	654	1
 398	-	375340	375723	384	1
 399	-	375776	376282	507	1
 400	-	376279	377190	912	1
 401	+	377286	378032	747	1
 402	-	378043	379212	1170	1
 403	+	379446	380567	1122	1
 404	+	380632	381420	789	1
 405	-	381417	382598	1182	1
 406	+	382709	383809	1101	1
 407	-	383806	384090	285	1
 408	-	384138	384983	846	1
 409	+	385079	385276	198	1
 410	+	385326	385463	138	1
 411	-	385507	386727	1221	1
 412	+	386934	387164	231	1
 413	+	387222	388385	1164	1
 414	+	388382	391033	2652	1
 415	+	391085	391336	252	1
 416	-	391324	391752	429	1
 417	-	391778	392059	282	1
 418	-	392100	392294	195	1
 419	+	392399	395104	2706	1
 420	-	395120	395863	744	1
 421	+	396165	397091	927	1
 422	+	397128	398552	1425	1
 423	+	398554	399768	1215	1
 424	+	399868	400374	507	1
 425	+	400436	400870	435	1
 426	+	401382	401687	306	1
 427	+	401692	402405	714	1
 428	+	402597	403280	684	1
 429	-	403304	403993	690	1
 430	-	403990	404667	678	1
 431	-	404816	407530	2715	1
 432	-	407523	408014	492	1
 433	-	408076	409032	957	1
 434	-	409180	410376	1197	1
 435	+	410500	411765	1266	1
 436	-	411753	412457	705	1
 437	-	412520	413119	600	1
 438	-	413182	413934	753	1
 439	-	413939	414121	183	1
 440	-	414121	414924	804	1
 441	-	414921	415094	174	1
 442	-	415099	415380	282	1
 443	+	415530	416873	1344	1
 444	+	416899	417165	267	1
 445	-	417066	419522	2457	1
 446	+	419701	421257	1557	1
 447	-	421561	422241	681	1
 448	-	422310	422876	567	1
 449	-	422935	424719	1785	1
 450	-	424716	426335	1620	1
 451	-	426332	427813	1482	1
 452	-	427806	428162	357	1
 453	-	428159	428626	468	1
 454	-	428623	429153	531	1
 455	-	429150	429476	327	1
 456	-	429473	429748	276	1
 457	-	429745	430839	1095	1
 458	-	431009	432187	1179	1
 459	+	432294	432785	492	1
 460	-	432795	433343	549	1
 461	+	433486	433743	258	1
 462	+	433794	435095	1302	1
 463	+	435234	435959	726	1
 464	+	436004	436444	441	1
 465	-	436539	436799	261	1
 466	-	436792	437079	288	1
 467	-	437173	437937	765	1
 468	-	437942	438754	813	1
 469	-	438757	439545	789	1
 470	-	439590	439976	387	1
 471	-	439976	440665	690	1
 472	-	440741	441652	912	1
 473	+	441748	442236	489	1
 474	-	442233	442877	645	1
 475	-	442977	443660	684	1
 476	+	443768	444745	978	1
 477	+	445411	445737	327	1
 478	-	445748	446362	615	1
 479	+	446549	447307	759	1
 480	+	447358	447759	402	1
 481	-	447756	448865	1110	1
 482	-	448867	449949	1083	1
 483	+	450022	450303	282	1
 484	+	450351	450593	243	1
 485	-	450609	451070	462	1
 486	+	451577	451714	138	1
 487	+	451723	452004	282	1
 488	+	452032	453012	981	1
 489	-	453022	453435	414	1
 490	-	453468	454115	648	1
 491	-	454230	455072	843	1
 492	+	455798	456778	981	2
 493	+	457131	457526	396	2
 494	-	457664	457858	195	2
 495	+	458245	458496	252	1
 496	-	458665	461034	2370	1
 497	-	461187	462824	1638	1
 498	-	462945	463871	927	1
 499	-	463873	464775	903	1
 500	-	464959	465987	1029	1
 501	+	466078	467847	1770	1
 502	-	467866	468297	432	1
 503	-	468302	468775	474	1
 504	+	468849	469685	837	1
 505	+	469755	471008	1254	1
 506	-	471132	472274	1143	1
 507	-	472271	472672	402	1
 508	+	472769	474514	1746	1
 509	+	474584	475735	1152	1
 510	+	475732	476343	612	1
 511	+	476469	476879	411	1
 512	+	476944	477579	636	1
 513	+	477576	479264	1689	1
 514	+	479265	480320	1056	1
 515	+	480317	480778	462	1
 516	+	480836	481096	261	1
 517	+	481093	481401	309	1
 518	+	481401	481703	303	1
 519	+	481705	483783	2079	1
 520	+	483787	485343	1557	1
 521	+	485340	486827	1488	1
 522	+	486895	488328	1434	1
 523	+	488360	489178	819	1
 524	+	489277	489426	150	1
 525	+	489556	491259	1704	1
 526	-	491264	492007	744	1
 527	-	492062	492343	282	1
 528	-	492547	494328	1782	1
 529	-	494454	494681	228	1
 530	-	494723	495085	363	1
 531	+	495228	496085	858	1
 532	+	496135	496983	849	1
 533	-	496984	497751	768	1
 534	+	497858	499237	1380	1
 535	+	499238	499894	657	1
 536	+	499935	500831	897	1
 537	+	500828	501577	750	1
 538	-	501583	502062	480	1
 539	-	502080	502688	609	1
 540	+	502810	503226	417	1
 541	+	503228	504202	975	1
 542	+	504260	505192	933	1
 543	-	505169	505552	384	1
 544	-	505549	506736	1188	1
 545	-	506778	507065	288	1
 546	-	507111	508253	1143	1
 547	+	508385	509431	1047	1
 548	-	509458	510318	861	1
 549	+	510404	511090	687	1
 550	+	511189	511980	792	1
 551	+	511980	512843	864	1
 552	+	512869	513558	690	1
 553	+	513961	514731	771	1
 554	+	514790	515653	864	1
 555	+	515650	517389	1740	1
 556	+	517382	518431	1050	1
 557	+	518484	518900	417	1
 558	-	519110	519775	666	1
 559	+	520045	522618	2574	1
 560	+	522680	522886	207	1
 561	+	523025	523309	285	1
 562	-	523313	523684	372	1
 563	-	523770	525281	1512	1
 564	+	525416	526054	639	1
 565	+	526127	526663	537	1
 566	+	526824	527783	960	1
 567	+	527859	528440	582	1
 568	+	528487	529182	696	1
 569	+	529260	530690	1431	1
 570	-	530687	532315	1629	1
 571	+	532409	532735	327	1
 572	-	532748	533425	678	1
 573	+	533522	534319	798	1
 574	-	534324	535751	1428	1
 575	-	535839	536948	1110	1
 576	+	537035	537295	261	1
 577	+	537345	538253	909	1
 578	-	538263	538853	591	1
 579	+	539267	540751	1485	1
 580	+	540916	541533	618	1
 581	-	541530	542441	912	1
 582	+	542527	542997	471	1
 583	-	542998	544017	1020	1
 584	+	544100	544648	549	1
 585	-	544684	545661	978	1
 586	+	545979	546566	588	1
 587	+	546570	548483	1914	1
 588	-	548489	548932	444	1
 589	+	549024	549248	225	1
 590	-	549260	549892	633	1
 591	+	549979	550281	303	1
 592	-	550295	550981	687	1
 593	+	551090	551536	447	1
 594	-	551547	553529	1983	1
 595	-	553516	554844	1329	1
 596	-	554835	557105	2271	1
 597	-	557102	559159	2058	1
 598	+	559503	560222	720	1
 599	+	560297	560611	315	1
 600	-	560651	561595	945	1
 601	-	561677	562855	1179	1
 602	-	562889	563545	657	1
 603	+	563739	564317	579	1
 604	+	564526	565044	519	1
 605	+	565044	565715	672	1
 606	+	565712	566437	726	1
 607	+	566472	567167	696	1
 608	-	567177	567290	114	2
 609	+	567396	568022	627	1
 610	+	568113	569189	1077	1
 611	-	569199	569369	171	1
 612	+	569478	570506	1029	1
 613	+	570567	570752	186	1
 614	+	570793	571017	225	1
 615	+	571063	571473	411	1
 616	-	571726	573237	1512	1
 617	-	573313	574161	849	1
 618	+	574321	575460	1140	1
 619	-	575480	575920	441	1
 620	-	575917	576402	486	1
 621	+	576510	578402	1893	1
 622	-	578399	579943	1545	1
 623	-	579976	581277	1302	1
 624	-	581330	582007	678	1
 625	+	582104	582553	450	1
 626	-	582614	583234	621	1
 627	-	583231	583476	246	1
 628	-	583473	584576	1104	1
 629	-	584581	585039	459	1
 630	-	585635	588004	2370	1
 631	-	588001	589140	1140	1
 632	+	589569	590018	450	1
 633	+	590153	591370	1218	1
 634	+	591430	592698	1269	1
 635	+	592762	593463	702	1
 636	+	593460	594056	597	1
 637	-	594311	594550	240	1
 638	+	594808	595620	813	1
 639	-	595646	597982	2337	1
 640	-	598138	599499	1362	1
 641	+	599612	600169	558	1
 642	-	600170	600493	324	1
 643	+	600784	603234	2451	1
 644	+	603231	604481	1251	1
 645	-	604501	605133	633	1
 646	+	605270	606280	1011	1
 647	+	606474	608114	1641	1
 648	+	608207	609925	1719	1
 649	+	609922	611607	1686	1
 650	-	611861	612514	654	1
 651	-	612511	614646	2136	1
 652	-	614643	616295	1653	1
 653	-	616359	617060	702	1
 654	-	617140	617586	447	1
 655	+	617732	618406	675	1
 656	+	618487	618726	240	1
 657	+	618719	621232	2514	1
 658	+	621229	622017	789	1
 659	+	622017	623324	1308	1
 660	+	623321	623899	579	1
 661	+	624014	624862	849	1
 662	-	624874	625236	363	1
 663	+	625585	626349	765	2
 664	+	626358	626570	213	2
 665	+	628097	628474	378	1
 666	+	628467	629540	1074	1
 667	-	629804	630124	321	2
 668	-	630183	630866	684	1
 669	-	630947	631756	810	1
 670	+	631892	633367	1476	1
 671	-	633392	634297	906	1
 672	-	634346	635689	1344	1
 673	-	635782	636618	837	1
 674	+	636701	637351	651	1
 675	-	637360	637758	399	1
 676	+	637866	638900	1035	1
 677	+	638949	639569	621	1
 678	-	639560	641356	1797	1
 679	+	641456	641740	285	1
 680	-	641747	642568	822	1
 681	+	642641	643111	471	1
 682	+	643164	643301	138	1
 683	-	643309	645411	2103	1
 684	+	645527	646210	684	1
 685	+	646210	647292	1083	1
 686	-	647308	647781	474	1
 687	-	647814	648800	987	1
 688	+	648961	649236	276	1
 689	+	649236	650507	1272	1
 690	-	650515	650982	468	1
 691	+	651085	652599	1515	1
 692	+	652596	653204	609	1
 693	+	653262	654257	996	1
 694	-	654343	654882	540	1
 695	-	654923	655288	366	1
 696	+	655523	656254	732	1
 697	+	656396	658081	1686	1
 698	+	658136	658909	774	1
 699	+	658975	659769	795	1
 700	-	659720	660820	1101	1
 701	-	660817	663231	2415	1
 702	+	663373	665286	1914	1
 703	+	665288	667762	2475	1
 704	+	667951	668484	534	1
 705	+	668530	669699	1170	1
 706	+	669742	669897	156	1
 707	+	669894	670418	525	1
 708	-	670415	671236	822	1
 709	-	671290	671694	405	1
 710	-	671745	672830	1086	1
 711	-	672823	674046	1224	1
 712	-	674043	675563	1521	1
 713	-	675588	676637	1050	1
 714	-	676740	678122	1383	1
 715	-	678168	678647	480	1
 716	+	678821	678967	147	1
 717	+	678960	680630	1671	1
 718	+	680620	681141	522	1
 719	+	681211	681483	273	1
 720	+	681467	682918	1452	1
 721	-	682888	683988	1101	1
 722	+	684102	685337	1236	1
 723	-	685343	687640	2298	1
 724	-	687630	688244	615	1
 725	+	688360	689049	690	1
 726	-	689018	691084	2067	1
 727	-	691084	692217	1134	1
 728	-	692210	693823	1614	1
 729	-	693826	694977	1152	1
 730	-	695074	696222	1149	1
 731	-	696291	697010	720	1
 732	-	697007	698542	1536	1
 733	+	698659	699675	1017	1
 734	+	699753	700904	1152	1
 735	+	700901	701293	393	1
 736	-	701310	702410	1101	1
 737	-	702537	702710	174	1
 738	-	702765	703406	642	1
 739	-	703546	704331	786	1
 740	+	704427	705869	1443	1
 741	-	705882	706682	801	1
 742	+	706932	709034	2103	1
 743	+	709031	710095	1065	1
 744	-	710108	710506	399	1
 745	+	710594	710941	348	1
 746	+	711010	711291	282	1
 747	-	711293	712264	972	1
 748	-	712309	714054	1746	1
 749	-	714061	715950	1890	1
 750	-	715962	716732	771	1
 751	-	716729	717184	456	1
 752	-	717185	717622	438	1
 753	-	717606	719120	1515	1
 754	-	719225	719695	471	1
 755	-	719692	721602	1911	1
 756	-	721658	721897	240	1
 757	+	722062	722643	582	1
 758	+	722655	723245	591	1
 759	+	723257	723838	582	1
 760	+	723908	725128	1221	1
 761	+	725272	726144	873	1
 762	-	726173	726967	795	1
 763	-	727103	727909	807	1
 764	-	727906	728373	468	1
 765	-	728370	729509	1140	1
 766	-	729511	730089	579	1
 767	-	730101	732107	2007	1
 768	-	732109	733152	1044	1
 769	-	733149	733511	363	1
 770	-	733558	734097	540	1
 771	-	734159	734752	594	1
 772	+	734869	735774	906	1
 773	+	735911	737026	1116	1
 774	+	737106	737396	291	1
 775	-	737414	738868	1455	1
 776	+	739655	741661	2007	2
 777	+	741757	742923	1167	1
 778	-	743560	743763	204	2
 779	+	743933	744460	528	2
 780	+	744711	745877	1167	1
 781	+	746897	747442	546	2
 782	-	747510	748532	1023	2
 783	+	749061	749234	174	2
 784	-	749726	750166	441	2
 785	-	750460	751170	711	2
 786	+	751516	752328	813	2
 787	-	752372	752653	282	2
 788	+	752885	753073	189	1
 789	+	753202	755007	1806	1
 790	+	755129	757132	2004	1
 791	-	757139	758149	1011	1
 792	-	758295	758537	243	1
 793	+	758915	759115	201	1
 794	+	759123	759332	210	1
 795	-	759475	760974	1500	1
 796	+	761485	762402	918	1
 797	+	762485	762709	225	1
 798	-	762714	762926	213	1
 799	+	763443	764066	624	2
 800	+	764070	764183	114	2
 801	-	764201	764752	552	2
 802	+	765349	765939	591	1
 803	+	765951	766535	585	1
 804	+	766725	767492	768	1
 805	+	767549	767794	246	1
 806	-	767791	769062	1272	1
 807	+	769099	770442	1344	1
 808	-	770435	770809	375	1
 809	-	770846	771949	1104	1
 810	+	772040	774037	1998	1
 811	+	774034	774885	852	1
 812	+	774923	775684	762	1
 813	+	775689	776705	1017	1
 814	+	776702	777109	408	1
 815	+	777106	777951	846	1
 816	+	777961	778515	555	1
 817	-	778519	779163	645	1
 818	-	779210	779749	540	1
 819	-	779792	780391	600	1
 820	-	780388	780897	510	1
 821	-	780894	781994	1101	1
 822	+	782092	782520	429	1
 823	-	782588	784177	1590	1
 824	-	784174	784692	519	1
 825	-	784749	785492	744	1
 826	+	785596	786318	723	1
 827	+	786472	787014	543	2
 828	+	787281	787676	396	1
 829	+	787766	788218	453	1
 830	-	788232	788378	147	1
 831	+	788455	788748	294	1
 832	-	788762	790042	1281	1
 833	-	790115	790465	351	1
 834	+	790672	791358	687	1
 835	-	791372	792289	918	1
 836	+	792404	793831	1428	1
 837	+	793924	794646	723	1
 838	+	794710	795690	981	2
 839	-	795715	797073	1359	1
 840	+	797297	798415	1119	2
 841	-	798488	799684	1197	2
 842	+	799914	800699	786	2
 843	+	800820	801719	900	2
 844	-	801734	802750	1017	2
 845	-	803141	804481	1341	1
 846	+	804610	805371	762	2
 847	+	805409	806269	861	1
 848	-	806259	807197	939	1
 849	+	807306	810569	3264	1
 850	+	810572	811513	942	1
 851	-	811534	812745	1212	1
 852	-	812830	813186	357	1
 853	-	813234	814715	1482	1
 854	-	814708	815703	996	1
 855	-	815700	816635	936	1
 856	-	816692	818326	1635	1
 857	-	818498	819412	915	1
 858	-	819485	821239	1755	1
 859	-	821236	822561	1326	1
 860	-	822607	823203	597	1
 861	+	823366	823584	219	1
 862	+	823640	823918	279	1
 863	+	823999	825942	1944	1
 864	-	825961	826263	303	1
 865	+	826470	827792	1323	1
 866	+	827843	828046	204	1
 867	+	828088	828648	561	1
 868	-	828655	829755	1101	1
 869	-	829755	830633	879	1
 870	+	830745	831908	1164	1
 871	-	831916	832215	300	1
 872	-	832212	832556	345	1
 873	+	832746	834230	1485	1
 874	+	834289	835125	837	1
 875	+	835118	835669	552	1
 876	-	835679	836923	1245	1
 877	-	837044	837388	345	1
 878	-	837394	838452	1059	1
 879	-	838454	839092	639	1
 880	-	839293	839784	492	1
 881	-	839855	840061	207	1
 882	+	840162	841274	1113	1
 883	+	841278	841688	411	1
 884	+	841738	842523	786	1
 885	+	842639	843013	375	1
 886	-	843015	843797	783	1
 887	+	843885	844868	984	1
 888	+	845130	845354	225	1
 889	-	845407	845883	477	1
 890	+	846002	847150	1149	1
 891	-	847143	847571	429	1
 892	-	847708	848646	939	1
 893	-	848649	850535	1887	1
 894	-	850676	850900	225	1
 895	-	850897	851928	1032	1
 896	+	852264	852779	516	1
 897	+	852779	853291	513	1
