 107	+	123017	125680	2664	1
 108	+	125695	127587	1893	1
 109	+	127909	129336	1428	1
 110	-	129407	131260	1854	1
 111	+	131615	134212	2598	1
 112	+	134388	134750	363	1
 113	-	134788	135582	795	1
 114	-	135598	136464	867	1
 115	-	136570	136917	348	1
 116	+	137083	138633	1551	1
 117	-	138835	141225	2391	1
 118	+	141431	141967	537	1
 119	-	142008	142670	663	1
 120	+	142779	143705	927	1
 121	+	143702	144472	771	1
 122	+	144577	145017	441	1
 123	+	145081	146310	1230	1
 124	-	146314	146694	381	1
 125	+	146968	147870	903	1
 126	-	147944	148795	852	1
 127	-	148807	149601	795	1
 128	-	149715	150953	1239	2
 129	-	151003	151599	597	2
 130	-	151626	152228	603	1
 131	-	152243	152812	570	1
 132	-	152829	155426	2598	1
 133	-	155461	156201	741	1
 134	-	156299	156883	585	1
 135	-	157253	157732	480	1
 136	-	157729	159147	1419	1
 137	-	159186	160112	927	1
 138	-	160149	160604	456	1
 139	-	160782	161486	705	1
 140	-	161501	162031	531	1
 141	+	162060	164534	2475	1
 142	+	164730	167264	2535	1
 143	+	167484	169727	2244	1
 144	+	169778	170575	798	1
 145	+	170575	171465	891	1
 146	+	171462	173444	1983	1
 147	-	173602	174882	1281	1
 148	+	175107	176528	1422	1
 149	+	176610	176954	345	1
 150	-	177001	177624	624	1
 151	-	177662	178462	801	1
 152	-	178455	179153	699	1
 153	+	179237	180754	1518	1
 154	+	180884	182308	1425	1
 155	+	182463	183620	1158	1
 156	-	183709	184095	387	1
 157	-	184257	185069	813	1
 158	-	185123	185947	825	1
 159	-	185978	188650	2673	1
 160	-	188712	189506	795	1
 161	+	189874	190599	726	1
 162	+	190857	191708	852	1
 163	+	191855	192580	726	1
 164	+	192872	193429	558	1
 165	+	193521	194717	1197	1
 166	+	194903	195664	762	1
 167	+	195677	196534	858	1
 168	+	196546	197898	1353	1
 169	+	197928	200360	2433	1
 170	+	200482	200967	486	1
 171	+	200971	201996	1026	1
 172	+	202101	202556	456	1
 173	+	202560	203348	789	1
 174	+	203348	204496	1149	1
 175	+	204493	205089	597	1
 176	+	205126	208608	3483	1
 177	+	208621	209580	960	1
 178	+	209679	211820	2142	1
 179	+	211877	212266	390	1
 180	+	212331	213629	1299	1
 181	-	213678	213938	261	1
 182	-	213925	214125	201	1
 183	+	214291	214836	546	1
 184	+	214833	215255	423	1
 185	+	215272	215979	708	1
 186	-	216179	217003	825	1
 187	-	217057	218775	1719	1
 188	-	218887	219594	708	1
 189	-	219591	219995	405	1
 190	-	220113	220928	816	1
 191	-	220968	221621	654	1
 192	-	221614	222645	1032	1
 193	+	222833	223408	576	1
 194	+	229167	229970	804	1
 195	-	229967	230881	915	1
 196	+	231122	231922	801	1
 197	+	231926	232549	624	1
 198	-	232597	233817	1221	1
 199	-	234027	234782	756	1
 200	+	234816	235538	723	1
 201	-	235535	236002	468	1
 202	+	236067	236798	732	1
 203	+	237335	238120	786	1
 204	-	238257	238736	480	2
 205	-	238746	239084	339	2
 206	+	239190	239378	189	2
 207	-	239419	240189	771	1
 208	+	240370	240816	447	1
 209	-	240859	243303	2445	1
 210	+	243543	244121	579	1
 211	+	244327	245094	768	1
 212	-	245065	245805	741	1
 213	-	245961	246239	279	2
 214	-	246242	246502	261	1
 215	+	246652	247461	810	1
 216	+	247637	248134	498	1
 217	-	248358	250097	1740	1
 218	+	250057	250827	771	1
 219	+	250898	251953	1056	1
 220	+	252005	252298	294	1
 221	+	252301	252699	399	1
 222	+	252709	253161	453	1
 223	+	253479	253733	255	1
 224	+	253702	254202	501	1
 225	-	254259	255716	1458	1
 226	+	255977	256435	459	1
 227	+	256527	257771	1245	1
 228	-	257923	258300	378	1
 229	-	258345	258620	276	1
 230	+	258734	259006	273	1
 231	-	259045	260100	1056	1
 232	+	260388	261491	1104	1
 233	+	261503	262756	1254	1
 234	-	263328	263669	342	1
 235	-	263690	264007	318	1
 236	-	264026	264247	222	1
 237	-	264256	264732	477	1
 238	-	264748	265206	459	1
 239	-	265304	265543	240	1
 240	-	265620	266087	468	1
 241	-	266110	266553	444	1
 242	-	266553	266729	177	1
 243	+	266755	266922	168	1
 244	-	267184	268005	822	1
 245	-	268097	268960	864	1
 246	-	269289	270182	894	1
 247	+	270278	270646	369	1
 248	+	270603	271754	1152	2
 249	+	271830	272255	426	1
 250	+	272847	273992	1146	1
 251	-	274101	275081	981	1
 252	+	275325	276728	1404	1
 253	+	276715	277647	933	1
 254	-	277756	278802	1047	1
 255	-	278814	279176	363	1
 256	-	279178	279555	378	1
 257	-	279600	279875	276	1
 258	-	280024	280362	339	1
 259	-	280385	280735	351	1
 260	-	280829	281947	1119	1
 261	+	282278	283186	909	1
 262	+	283201	285168	1968	1
 263	+	285395	286777	1383	1
 264	+	286789	288399	1611	1
 265	-	288404	289162	759	1
 266	-	289301	290305	1005	1
 267	+	290516	290638	123	2
 268	-	290649	291026	378	1
 269	-	291071	291346	276	1
 270	+	291500	292231	732	1
 271	-	292322	292753	432	1
 272	-	293220	293918	699	2
 273	-	293945	294799	855	2
 274	-	294918	295142	225	1
 275	-	295139	295579	441	2
 276	-	295696	297021	1326	2
 277	-	297381	297791	411	1
 278	-	297770	298726	957	1
 279	-	298736	300934	2199	1
 280	-	300931	301887	957	1
 281	-	301884	302573	690	1
 282	+	302991	303605	615	1
 283	-	304495	305205	711	1
 284	-	305174	306745	1572	1
 285	-	306807	309332	2526	1
 286	-	309358	310026	669	1
 287	-	310084	310671	588	1
 288	-	310746	311288	543	2
 289	-	312374	312514	141	1
 290	-	312514	312777	264	1
 291	-	313141	313242	102	1
 292	+	314357	315244	888	1
 293	+	315291	315590	300	1
 294	+	315587	316453	867	1
 295	-	316450	317136	687	2
 296	+	317463	317567	105	2
 297	-	317726	318319	594	1
 298	-	318331	318567	237	2
 299	-	318676	320001	1326	1
 300	+	320227	321081	855	1
 301	+	321608	322327	720	1
 302	+	322338	323765	1428	1
 303	+	323758	324453	696	1
 304	-	324696	325364	669	2
 305	-	325577	327247	1671	1
 306	-	327261	328733	1473	1
 307	-	328747	329334	588	1
 308	+	329463	331496	2034	1
 309	+	332371	333459	1089	1
 310	-	333501	334433	933	1
 311	-	334525	335022	498	1
 312	+	335280	335885	606	1
 313	+	335925	336788	864	1
 314	+	336778	338325	1548	1
 315	+	338325	339743	1419	1
 316	+	339769	340089	321	1
 317	+	340165	341115	951	1
 318	+	341125	342507	1383	1
 319	+	342884	343933	1050	1
 320	+	344176	344991	816	1
 321	-	345666	346298	633	1
 322	+	346484	346759	276	1
 323	-	346857	348443	1587	1
 324	+	348682	349572	891	1
 325	+	350012	351181	1170	1
 326	+	351215	352666	1452	1
 327	+	352706	354592	1887	1
 328	+	354922	356181	1260	1
 329	+	356171	357454	1284	1
 330	-	357791	358690	900	1
 331	+	358799	359458	660	1
 332	+	359489	359959	471	1
 333	+	359965	361146	1182	1
 334	-	361249	361860	612	1
 335	-	361926	363179	1254	1
 336	-	363231	366305	3075	1
 337	-	366428	367510	1083	1
 338	-	367587	368420	834	1
 339	+	368611	370275	1665	1
 340	+	370277	371221	945	1
 341	+	371239	372105	867	1
 342	+	372115	372924	810	1
 343	+	372921	373871	951	1
 344	+	373868	374881	1014	1
 345	+	375459	376670	1212	1
 346	+	376772	377311	540	1
 347	-	377535	378368	834	1
 348	-	378462	379571	1110	1
 349	-	379606	379881	276	1
 350	-	380069	380842	774	1
 351	-	380844	381287	444	1
 352	+	381351	381716	366	1
 353	+	381674	382579	906	1
 354	-	382739	383911	1173	1
 355	-	384059	384616	558	1
 356	+	385232	386194	963	1
 357	+	386207	386974	768	1
 358	+	386971	387798	828	1
 359	+	387795	388646	852	1
 360	-	388753	389727	975	1
 361	+	390251	391711	1461	1
 362	-	391739	392605	867	1
 363	-	392602	392901	300	1
 364	+	393021	394418	1398	1
 365	+	394506	395129	624	1
 366	-	395130	396287	1158	1
 367	+	396639	397859	1221	1
 368	+	397872	398966	1095	1
 369	-	399025	399333	309	1
 370	+	399593	399805	213	1
 371	-	399829	400923	1095	1
 372	+	401386	401646	261	1
 373	+	401747	403162	1416	1
 374	+	403281	403601	321	1
 375	+	403718	404818	1101	1
 376	-	404835	405644	810	1
 377	+	405764	406222	459	1
 378	+	406405	406929	525	1
 379	+	406979	407170	192	1
 380	+	407428	408105	678	1
 381	+	408177	408461	285	1
 382	+	408669	408950	282	1
 383	-	409108	410085	978	1
 384	+	410144	411052	909	1
 385	+	411037	411273	237	1
 386	-	411297	412565	1269	1
 387	-	412607	415753	3147	1
 388	-	415750	416952	1203	1
 389	+	417142	417831	690	1
 390	+	417889	419184	1296	1
 391	+	419591	420910	1320	1
 392	+	420986	422359	1374	1
 393	+	422518	424332	1815	1
 394	-	424337	424918	582	1
 395	+	425011	426081	1071	1
 396	+	426137	427264	1128	1
 397	+	427287	427619	333	1
 398	+	427647	429494	1848	1
 399	+	429505	430476	972	1
 400	+	430605	430952	348	1
 401	-	431129	432013	885	1
 402	-	432312	432851	540	1
 403	+	433002	433451	450	1
 404	+	433455	434558	1104	1
 405	+	434647	435117	471	1
 406	+	435137	435556	420	1
 407	+	435634	436611	978	1
 408	+	436589	437107	519	1
 409	-	437161	438135	975	1
 410	-	438315	440177	1863	1
 411	-	440202	441101	900	1
 412	-	441101	441343	243	1
 413	+	441549	442997	1449	1
 414	-	443051	443641	591	1
 415	-	443604	444515	912	1
 416	+	444683	445174	492	1
 417	-	445302	446666	1365	1
 418	-	446815	447702	888	1
 419	-	447717	448046	330	1
 420	-	448046	448660	615	1
 421	-	448650	450641	1992	1
 422	-	450663	451583	921	1
 423	-	452070	453545	1476	1
 424	-	453589	454167	579	1
 425	+	454472	454789	318	1
 426	+	455133	456431	1299	1
 427	+	456677	457300	624	1
 428	+	457426	458700	1275	1
 429	+	458888	461242	2355	1
 430	+	461451	461723	273	1
 431	+	461915	463786	1872	1
 432	+	463937	464308	372	1
 433	+	464402	464800	399	1
 434	-	464852	465547	696	1
 435	-	465612	467312	1701	1
 436	+	467412	468230	819	1
 437	+	468383	468841	459	1
 438	+	468871	470643	1773	1
 439	+	470636	472417	1782	1
 440	+	472598	472936	339	1
 441	+	472966	474252	1287	1
 442	-	474301	475161	861	1
 443	+	475379	475951	573	1
 444	-	475982	476293	312	1
 445	+	476672	477025	354	1
 446	-	477067	478617	1551	1
 447	-	478781	479251	471	1
 448	-	479367	479918	552	1
 449	-	480090	480308	219	1
 450	-	480334	480708	375	1
 451	-	481254	484403	3150	1
 452	-	484426	485619	1194	1
 453	+	485761	486408	648	1
 454	+	486536	489898	3363	1
 455	-	490110	490271	162	1
 456	-	490285	490812	528	1
 457	+	490882	491259	378	1
 458	+	491412	491963	552	1
 459	+	492092	494023	1932	1
 460	+	494076	494405	330	1
 461	+	494405	495010	606	1
 462	+	495120	496994	1875	1
 463	+	497175	497819	645	1
 464	+	498055	499017	963	1
 465	-	499014	499973	960	1
 466	+	500125	501429	1305	1
 467	-	501562	503238	1677	1
 468	-	503476	504690	1215	1
 469	+	504914	506566	1653	1
 470	-	506603	507082	480	1
 471	-	507286	508080	795	1
 472	+	508218	508559	342	1
 473	-	508875	511379	2505	1
 474	+	511641	512573	933	1
 475	+	512576	513868	1293	1
 476	+	513993	514400	408	1
 477	-	514401	514859	459	1
 478	-	514856	515773	918	1
 479	+	515919	516596	678	1
 480	+	516583	517362	780	1
 481	-	517425	518279	855	1
 482	-	518340	519110	771	1
 483	-	519139	519765	627	1
 484	+	519733	520419	687	1
 485	+	520416	522830	2415	1
 486	+	523261	527541	4281	1
 487	+	527581	527949	369	2
 488	+	527949	528659	711	2
 489	+	528957	529130	174	2
 490	-	529645	530016	372	1
 491	-	530132	531226	1095	1
 492	-	531295	532221	927	1
 493	+	532451	532933	483	1
 494	+	533056	533826	771	1
 495	+	533916	535697	1782	1
 496	+	535710	536486	777	1
 497	+	536586	537464	879	1
 498	+	537633	539087	1455	1
 499	+	539147	540508	1362	1
 500	+	540565	541866	1302	1
 501	+	541888	543033	1146	1
 502	-	543261	544046	786	1
 503	-	544057	545292	1236	1
 504	-	545314	546363	1050	1
 505	+	546680	548347	1668	1
 506	+	548357	549616	1260	1
 507	+	549627	550442	816	1
 508	+	550439	551332	894	1
 509	-	551527	552594	1068	1
 510	-	552591	553100	510	1
 511	-	553218	553940	723	1
 512	-	553943	554437	495	1
 513	+	554611	555996	1386	1
 514	-	556032	556553	522	1
 515	-	556661	556873	213	1
 516	-	556875	557741	867	1
 517	+	558212	558754	543	1
 518	+	558974	559666	693	1
 519	+	559697	562300	2604	1
 520	+	562342	563319	978	1
 521	+	563330	563845	516	1
 522	-	563848	564480	633	1
 523	-	564815	565978	1164	1
 524	-	566098	566361	264	1
 525	+	566475	566687	213	1
 526	+	566684	566779	96	1
 527	+	566842	567141	300	1
 528	+	567138	568004	867	1
 529	+	568315	568647	333	1
 530	+	568902	570428	1527	2
 531	+	570893	571444	552	2
 532	+	571499	572251	753	2
 533	+	572466	572921	456	1
 534	+	572921	573091	171	2
 535	+	573084	573374	291	1
 536	+	573371	573733	363	1
 537	+	573733	573870	138	1
 538	+	573956	574339	384	1
 539	-	574737	575717	981	1
 540	-	575758	576825	1068	1
 541	+	577398	577613	216	1
 542	+	577613	578110	498	1
 543	+	578107	578568	462	1
 544	-	578600	578893	294	1
 545	-	579184	579594	411	2
 546	+	579880	580086	207	1
 547	-	580251	580445	195	2
 548	+	580834	581379	546	1
 549	+	581354	582097	744	1
 550	-	582152	582736	585	2
 551	+	582875	583060	186	1
 552	+	583873	584430	558	2
 553	-	584680	585633	954	1
 554	-	586147	586908	762	1
 555	-	587091	587981	891	1
 556	-	587982	590954	2973	1
 557	-	590941	593178	2238	1
 558	-	593328	594770	1443	1
 559	-	594760	595443	684	1
 560	+	595600	596973	1374	1
 561	+	597131	597463	333	1
 562	+	597479	598702	1224	1
 563	+	598714	601857	3144	1
 564	+	601959	603335	1377	1
 565	-	603416	604663	1248	1
 566	-	604771	605424	654	1
 567	-	605518	605886	369	1
 568	-	605951	606199	249	1
 569	-	606265	607383	1119	1
 570	+	607836	607988	153	1
 571	+	608065	609177	1113	1
 572	-	609459	610202	744	1
 573	-	610254	612494	2241	1
 574	+	612737	613939	1203	1
 575	+	613942	614160	219	1
 576	+	614157	618038	3882	1
 577	+	618254	619387	1134	1
 578	-	619384	620199	816	1
 579	-	620196	621188	993	1
 580	-	621185	622189	1005	1
 581	+	622300	623550	1251	1
 582	-	623554	624462	909	1
 583	+	624885	626060	1176	1
 584	+	626070	627680	1611	1
 585	+	627694	628551	858	1
 586	+	628551	629297	747	1
 587	+	629300	629713	414	1
 588	+	629894	631999	2106	1
 589	+	632182	632379	198	1
 590	-	632389	633477	1089	1
 591	+	633586	634746	1161	1
 592	-	634747	635364	618	1
 593	-	635349	636569	1221	1
 594	-	636716	637618	903	2
 595	-	637827	638573	747	1
 596	+	638945	639508	564	1
 597	-	639597	639779	183	2
 598	+	639753	641318	1566	1
 599	-	641439	641867	429	1
 600	+	642088	643326	1239	1
 601	-	643330	643419	90	1
 602	-	643557	643967	411	1
 603	-	644197	645003	807	1
 604	-	645117	646580	1464	1
 605	-	646631	647509	879	1
 606	-	647484	648035	552	1
 607	-	648039	649571	1533	1
 608	-	649582	650490	909	1
 609	-	650487	650783	297	1
 610	-	650798	651856	1059	1
 611	+	652235	653893	1659	1
 612	+	653862	654542	681	1
 613	-	654583	655968	1386	1
 614	+	656557	657117	561	1
 615	+	657292	657501	210	1
 616	-	657555	657938	384	1
 617	+	658031	658258	228	1
 618	+	658255	658818	564	1
 619	+	658947	659150	204	1
 620	-	659251	660216	966	1
 621	-	660425	661378	954	1
 622	-	661637	662278	642	1
 623	-	662379	662642	264	1
 624	-	662752	663963	1212	1
 625	-	664102	665190	1089	1
 626	-	665201	666313	1113	1
 627	-	666316	668217	1902	1
 628	-	668248	668715	468	1
 629	-	668719	669036	318	1
 630	-	669296	669907	612	1
 631	-	669931	670572	642	1
 632	-	670574	671605	1032	1
 633	-	671605	672186	582	1
 634	-	672201	674783	2583	1
 635	+	675018	675500	483	1
 636	-	675570	676547	978	1
 637	+	676711	677418	708	1
 638	+	677415	678842	1428	1
 639	-	678852	679406	555	1
 640	+	679508	680215	708	1
 641	+	680212	681663	1452	1
 642	-	681723	683393	1671	1
 643	-	683477	684412	936	1
 644	-	684530	685255	726	1
 645	-	685255	685929	675	1
 646	-	685929	686669	741	1
 647	-	686839	687747	909	1
 648	-	687997	688977	981	1
 649	-	689343	690881	1539	1
 650	-	690906	691784	879	1
 651	-	691874	692341	468	1
 652	-	692338	693378	1041	1
 653	-	693531	694955	1425	1
 654	+	695101	696276	1176	1
 655	+	696895	696984	90	1
 656	-	697513	699177	1665	1
 657	-	699574	700326	753	1
 658	-	700374	701594	1221	1
 659	-	701603	702751	1149	1
 660	-	702811	703611	801	1
 661	+	703944	705890	1947	1
 662	-	705860	705982	123	2
 663	+	706093	707757	1665	1
 664	+	708334	709740	1407	1
 665	+	709790	710116	327	1
 666	-	710200	710646	447	1
 667	-	710935	711465	531	1
 668	-	711605	711898	294	1
 669	-	712038	712802	765	1
 670	+	712987	713532	546	1
 671	+	713558	715198	1641	1
 672	+	715412	715906	495	1
 673	-	715947	716357	411	1
 674	-	716388	716597	210	1
 675	-	716946	718265	1320	1
 676	-	718262	720460	2199	1
 677	-	721056	721733	678	1
 678	-	721730	724414	2685	1
 679	-	724407	724979	573	1
 680	-	724988	727036	2049	1
 681	-	727059	728732	1674	1
 682	-	728732	728821	90	1
 683	+	729134	729340	207	1
 684	+	729583	733776	4194	1
 685	+	733776	734102	327	2
 686	+	734220	735653	1434	1
 687	+	735650	736219	570	2
 688	+	736445	736699	255	1
 689	+	736918	737961	1044	1
 690	+	738092	738853	762	1
 691	+	739001	739510	510	1
 692	+	739507	740925	1419	1
 693	-	741075	742556	1482	1
 694	+	742827	743570	744	1
 695	+	743593	744249	657	1
 696	+	744243	745175	933	1
 697	+	745165	745899	735	1
 698	+	745935	746726	792	1
 699	-	746723	747769	1047	1
 700	-	747921	748982	1062	1
 701	-	748979	749707	729	1
 702	-	749722	752169	2448	1
 703	-	752229	752795	567	1
 704	-	753185	754468	1284	1
 705	+	754456	754641	186	1
 706	+	755189	755566	378	1
 707	+	755560	755907	348	1
 708	+	755907	757673	1767	1
 709	+	757689	758405	717	1
 710	+	758706	761507	2802	1
 711	+	761522	762739	1218	1
 712	+	763014	764180	1167	1
 713	+	764180	765049	870	1
 714	-	765153	765875	723	1
 715	+	766044	767960	1917	1
 716	+	767978	770611	2634	1
 717	+	770636	770863	228	2
 718	+	771458	773026	1569	1
 719	+	773042	774181	1140	1
 720	+	774196	774309	114	1
 721	+	774309	774602	294	1
 722	+	774752	775156	405	1
 723	+	775153	775845	693	1
 724	+	775849	776277	429	1
 725	+	776342	777607	1266	1
 726	+	777740	779032	1293	1
 727	+	779067	779588	522	1
 728	+	779598	780389	792	1
 729	+	782085	783128	1044	1
 730	+	783166	783885	720	1
 731	-	783882	784823	942	1
 732	-	784937	785317	381	1
 733	+	785633	786685	1053	1
 734	-	786843	787595	753	1
 735	-	787797	788837	1041	1
 736	-	788831	789979	1149	1
 737	-	789983	791029	1047	1
 738	-	791039	792055	1017	1
 739	-	792316	793788	1473	1
 740	-	793856	794644	789	1
 741	+	794773	794922	150	1
 742	+	795089	795862	774	1
 743	+	795862	796551	690	1
 744	+	796554	797612	1059	1
 745	-	797613	798431	819	1
 746	+	798586	799581	996	1
 747	-	799622	800575	954	1
 748	+	800759	801811	1053	1
 749	+	801887	803320	1434	1
 750	+	803503	805764	2262	1
 751	-	805998	807281	1284	1
 752	-	807433	807909	477	1
 753	-	807968	809257	1290	1
 754	+	809344	810384	1041	1
 755	+	810381	811535	1155	1
 756	+	811522	812277	756	1
 757	+	812270	812947	678	1
 758	+	813526	815547	2022	1
 759	-	815739	816647	909	1
 760	+	817044	818033	990	1
 761	+	818055	818567	513	1
 762	+	818570	819055	486	1
 763	+	819048	819293	246	1
 764	+	819295	819747	453	1
 765	+	819884	820588	705	1
 766	+	820674	820766	93	2
 767	+	820793	821506	714	1
 768	-	821542	822498	957	1
 769	-	822498	823739	1242	1
 770	-	823736	824497	762	1
 771	+	824630	825040	411	1
 772	-	825002	826108	1107	1
 773	-	826119	827252	1134	1
 774	-	827245	828981	1737	1
 775	-	828974	829969	996	1
 776	-	829972	830643	672	1
 777	+	830872	832236	1365	1
 778	+	832243	832338	96	1
 779	-	832468	832917	450	1
 780	+	832935	835220	2286	1
 781	+	835248	836210	963	1
 782	+	836351	837436	1086	1
 783	-	837665	837925	261	1
 784	-	838190	838456	267	1
 785	-	838530	839204	675	1
 786	-	839249	841531	2283	1
 787	-	841796	842056	261	1
 788	+	842332	843258	927	1
 789	-	843255	845480	2226	1
 790	-	845741	846463	723	1
 791	-	846460	847119	660	1
 792	-	847258	848004	747	1
 793	-	848408	848911	504	1
 794	-	849210	850097	888	1
 795	+	850450	850965	516	1
 796	-	851014	852597	1584	1
 797	-	852869	852997	129	1
 798	+	853183	853650	468	1
 799	+	853647	854765	1119	1
 800	-	854824	855738	915	1
 801	+	855963	857555	1593	1
 802	-	857796	859061	1266	1
 803	-	859213	860028	816	1
 804	-	860174	862606	2433	1
 805	-	862612	863511	900	1
 806	+	863642	864304	663	1
 807	-	864380	865129	750	1
 808	-	865129	866364	1236	1
 809	+	866568	867533	966	1
 810	+	867502	869391	1890	1
 811	+	869411	870949	1539	1
 812	+	870967	871887	921	1
 813	+	871890	872801	912	1
 814	+	873030	875327	2298	1
 815	+	875386	876663	1278	1
 816	-	876710	878035	1326	1
 817	+	878248	878631	384	1
 818	+	878742	879857	1116	1
 819	-	879854	880480	627	1
 820	+	880727	881929	1203	1
 821	-	881976	882734	759	1
 822	-	882792	883388	597	1
 823	+	883673	884905	1233	1
 824	-	884946	885224	279	1
 825	-	885316	886131	816	1
 826	-	886131	887339	1209	1
 827	+	887423	887959	537	1
 828	-	888134	889819	1686	1
 829	+	890089	890466	378	1
 830	-	890496	890753	258	1
 831	+	890913	891200	288	1
 832	+	891184	891906	723	1
 833	+	891967	892869	903	1
 834	+	892957	893433	477	1
 835	+	893784	894896	1113	1
 836	+	894991	896124	1134	1
 837	+	896134	897087	954	1
 838	+	897084	897929	846	1
 839	+	897989	898477	489	1
 840	+	898518	899645	1128	1
 841	-	899844	900575	732	1
 842	-	900866	901534	669	1
 843	-	901534	902250	717	1
 844	-	902257	902988	732	1
 845	-	903006	903734	729	1
 846	-	903952	904467	516	1
 847	+	904593	904916	324	1
 848	+	904913	905743	831	1
 849	-	905740	906789	1050	1
 850	-	906852	908282	1431	1
 851	-	908293	909294	1002	1
 852	-	909331	911049	1719	1
 853	-	911182	912150	969	1
 854	-	912162	913814	1653	1
 855	-	913958	914857	900	1
 856	-	915352	916047	696	1
 857	+	916473	918131	1659	1
 858	-	918128	919120	993	1
 859	+	919235	920350	1116	1
 860	+	920347	922293	1947	1
 861	-	922366	922590	225	1
 862	+	922913	923233	321	1
 863	+	923264	925540	2277	1
 864	-	926225	926443	219	1
 865	-	926728	927432	705	1
 866	-	927474	929195	1722	1
 867	-	929196	930962	1767	1
 868	-	931085	932050	966	1
 869	+	932595	933089	495	1
 870	+	933260	937213	3954	1
 871	+	937372	937983	612	1
 872	+	937994	939337	1344	1
 873	+	939428	940720	1293	1
 874	+	940959	943403	2445	1
 875	+	943414	944031	618	1
 876	+	944033	944896	864	1
 877	-	944931	945557	627	1
 878	+	945871	947019	1149	1
 879	+	947229	948659	1431	1
 880	-	948660	949568	909	1
 881	+	949668	950258	591	1
 882	-	950340	951080	741	1
 883	-	951272	953554	2283	1
 884	-	953609	954466	858	1
 885	-	954872	956632	1761	1
 886	+	956762	957454	693	1
 887	+	957653	958741	1089	1
 888	+	958812	960095	1284	1
 889	+	960264	961028	765	1
 890	+	961201	961884	684	1
 891	+	961995	963668	1674	1
 892	+	963828	964112	285	1
 893	+	964320	966584	2265	1
 894	+	966621	968369	1749	1
